CD_UF;CD_MUN;NM_MUN;variavel;n;media;dp;p25;mediana;p75
41;4125506;São José dos Pinhais;pct_sem_banheiro;404.0;0.00030130177923459175;0.0025709305726733076;0.0;0.0;0.0
41;4125506;São José dos Pinhais;pct_sem_banheiro_nem_sanitario;450.0;0.0;0.0;0.0;0.0;0.0
42;4217808;Taió;pct_sem_banheiro;48.0;0.0;0.0;0.0;0.0;0.0
42;4217808;Taió;pct_sem_banheiro_nem_sanitario;49.0;0.0;0.0;0.0;0.0;0.0
43;4304606;Canoas;pct_sem_banheiro;513.0;0.0022097481863788005;0.010735312543053663;0.0;0.0;0.0
43;4304606;Canoas;pct_sem_banheiro_nem_sanitario;629.0;1.4152745868577602e-05;0.00035494906060633535;0.0;0.0;0.0
43;4305355;Charqueadas;pct_sem_banheiro;46.0;0.0013414303976067327;0.00467747558185071;0.0;0.0;0.0
43;4305355;Charqueadas;pct_sem_banheiro_nem_sanitario;56.0;0.0;0.0;0.0;0.0;0.0
43;4314902;Porto Alegre;pct_sem_banheiro;2293.0;0.002586342240072135;0.01628665169816886;0.0;0.0;0.0
43;4314902;Porto Alegre;pct_sem_banheiro_nem_sanitario;2592.0;0.0001156915948028669;0.002320224278779385;0.0;0.0;0.0
43;4319307;São Paulo das Missões;pct_sem_banheiro;5.0;0.0;0.0;0.0;0.0;0.0
43;4319307;São Paulo das Missões;pct_sem_banheiro_nem_sanitario;6.0;0.0;0.0;0.0;0.0;0.0
50;5002704;Campo Grande;pct_sem_banheiro;1440.0;0.0016582714237552338;0.028003833790549843;0.0;0.0;0.0
50;5002704;Campo Grande;pct_sem_banheiro_nem_sanitario;1570.0;0.0;0.0;0.0;0.0;0.0
51;5103007;Chapada dos Guimarães;pct_sem_banheiro;29.0;0.0;0.0;0.0;0.0;0.0
51;5103007;Chapada dos Guimarães;pct_sem_banheiro_nem_sanitario;34.0;0.0;0.0;0.0;0.0;0.0
52;5201108;Anápolis;pct_sem_banheiro;500.0;0.0;0.0;0.0;0.0;0.0
52;5201108;Anápolis;pct_sem_banheiro_nem_sanitario;548.0;0.0;0.0;0.0;0.0;0.0
52;5208608;Goianésia;pct_sem_banheiro;72.0;0.0008494982761007052;0.0034239683551953726;0.0;0.0;0.0
52;5208608;Goianésia;pct_sem_banheiro_nem_sanitario;87.0;0.0;0.0;0.0;0.0;0.0
52;5208707;Goiânia;pct_sem_banheiro;2082.0;0.0009139466443148941;0.019785015539265833;0.0;0.0;0.0
52;5208707;Goiânia;pct_sem_banheiro_nem_sanitario;2239.0;9.240578460211609e-06;0.00043724636297562576;0.0;0.0;0.0
52;5222054;Vicentinópolis;pct_sem_banheiro;11.0;0.0;0.0;0.0;0.0;0.0
52;5222054;Vicentinópolis;pct_sem_banheiro_nem_sanitario;11.0;0.0;0.0;0.0;0.0;0.0
53;5300108;Brasília;pct_sem_banheiro;4551.0;0.00044104927828538665;0.00806284868831519;0.0;0.0;0.0
53;5300108;Brasília;pct_sem_banheiro_nem_sanitario;4857.0;1.8926183399430914e-05;0.0008107193983770926;0.0;0.0;0.0
