classe_renda;CD_SETOR;NM_MUN;CD_MUN;NM_BAIRRO;regiao;e_favela;NM_FCU;renda_media_setor;renda_p50_mun;razao_mediana_mun;renda_lim_sup_mun;n_domicilios;populacao;pct_analfab;pct_raca_pretpardind;outlier_global;outlier_municipio;motivos
EXTREMO;230440005150117;Fortaleza;2304400;Meireles;Nordeste;não;;10163.43;1708.86;5.9;7273.3;248.0;559;;0.3667;False;True;
EXTREMO;230440005150252;Fortaleza;2304400;Meireles;Nordeste;não;;10105.65;1708.86;5.9;7273.3;236.0;459;;0.4858;False;True;
EXTREMO;230440005150282;Fortaleza;2304400;Mucuripe;Nordeste;não;;10062.64;1708.86;5.9;7273.3;172.0;376;0.0;0.3298;False;True;
EXTREMO;230440005170242;Fortaleza;2304400;Fátima;Nordeste;não;;10014.29;1708.86;5.9;7273.3;261.0;781;0.0057;0.4597;False;True;
EXTREMO;230440005170297;Fortaleza;2304400;Fátima;Nordeste;não;;10101.13;1708.86;5.9;7273.3;169.0;499;0.0113;0.4188;False;True;
EXTREMO;230440005200221;Fortaleza;2304400;Parque Iracema;Nordeste;não;;10056.24;1708.86;5.9;7273.3;259.0;683;;0.4729;False;True;
EXTREMO;230440005200223;Fortaleza;2304400;Parque Iracema;Nordeste;não;;10099.68;1708.86;5.9;7273.3;220.0;638;0.0287;0.5266;False;True;
EXTREMO;240810205070148;Natal;2408102;Lagoa Nova;Nordeste;não;;12077.46;2035.34;5.9;11639.32;315.0;914;0.0208;0.3107;False;True;
EXTREMO;240810205070151;Natal;2408102;Lagoa Nova;Nordeste;não;;11937.04;2035.34;5.9;11639.32;219.0;534;;0.2303;False;True;
EXTREMO;240810205070195;Natal;2408102;Lagoa Nova;Nordeste;não;;12084.71;2035.34;5.9;11639.32;129.0;368;;0.3587;False;True;
EXTREMO;240810205070200;Natal;2408102;Lagoa Nova;Nordeste;não;;11945.9;2035.34;5.9;11639.32;191.0;587;0.012;0.3049;False;True;
EXTREMO;240810205080053;Natal;2408102;Petrópolis;Nordeste;não;;12013.24;2035.34;5.9;11639.32;302.0;739;;0.2598;False;True;
EXTREMO;240810205080143;Natal;2408102;Petrópolis;Nordeste;não;;11957.51;2035.34;5.9;11639.32;243.0;653;0.0138;0.3323;False;True;
EXTREMO;240810205080200;Natal;2408102;Petrópolis;Nordeste;não;;11933.89;2035.34;5.9;11639.32;167.0;343;0.0098;0.3615;False;True;
EXTREMO;270430205060085;Maceió;2704302;Jatiúca;Nordeste;não;;10181.84;1721.69;5.9;8099.28;576.0;1552;0.0046;0.4214;False;True;
EXTREMO;270430205060118;Maceió;2704302;Pajuçara;Nordeste;não;;10197.14;1721.69;5.9;8099.28;35.0;55;0.0;0.3636;False;True;
EXTREMO;270430205060174;Maceió;2704302;Jatiúca;Nordeste;não;;10135.28;1721.69;5.9;8099.28;251.0;686;;0.3834;False;True;
EXTREMO;291080005090041;Feira de Santana;2910800;Santa Mônica;Nordeste;não;;10419.26;1753.99;5.9;6770.95;283.0;784;0.0092;0.5115;False;True;
EXTREMO;291080005090154;Feira de Santana;2910800;Brasília;Nordeste;não;;10418.96;1753.99;5.9;6770.95;57.0;174;0.0292;0.6724;False;True;
EXTREMO;292740805060138;Salvador;2927408;Jardim Armação;Nordeste;não;;9681.69;1637.87;5.9;8339.92;374.0;774;0.0073;0.4793;False;True;
EXTREMO;292740805090111;Salvador;2927408;Stella Maris;Nordeste;não;;9745.23;1637.87;5.9;8339.92;220.0;527;0.0085;0.5351;False;True;
EXTREMO;292740805220818;Salvador;2927408;Caminho das Árvores;Nordeste;não;;9686.63;1637.87;5.9;8339.92;250.0;461;0.0;0.5293;False;True;
EXTREMO;292740805270030;Salvador;2927408;Ondina;Nordeste;não;;9640.0;1637.87;5.9;8339.92;73.0;161;;0.2733;False;True;
EXTREMO;292740805270070;Salvador;2927408;Ondina;Nordeste;não;;9644.91;1637.87;5.9;8339.92;194.0;448;;0.4643;False;True;
EXTREMO;292740805270228;Salvador;2927408;Chame-Chame;Nordeste;não;;9597.87;1637.87;5.9;8339.92;131.0;266;;0.3195;False;True;
EXTREMO;292740805270303;Salvador;2927408;Graça;Nordeste;não;;9670.09;1637.87;5.9;8339.92;124.0;221;0.0146;0.3665;False;True;
EXTREMO;292740805270305;Salvador;2927408;Graça;Nordeste;não;;9587.53;1637.87;5.9;8339.92;116.0;265;;0.2906;False;True;
EXTREMO;292740805270329;Salvador;2927408;Canela;Nordeste;não;;9600.0;1637.87;5.9;8339.92;38.0;91;0.0;0.4286;False;True;
EXTREMO;310620005620068;Belo Horizonte;3106200;Serra;Sudeste;não;;18045.83;3060.31;5.9;17598.99;192.0;502;;0.1414;True;True;
EXTREMO;310620005620271;Belo Horizonte;3106200;Lourdes;Sudeste;não;;17935.18;3060.31;5.9;17598.99;245.0;563;;0.151;True;True;
EXTREMO;310620005620440;Belo Horizonte;3106200;Savassi;Sudeste;não;;18170.24;3060.31;5.9;17598.99;91.0;207;;0.0821;True;True;
EXTREMO;310620005620469;Belo Horizonte;3106200;Mangabeiras;Sudeste;não;;18045.57;3060.31;5.9;17598.99;214.0;663;0.0;0.098;True;True;
EXTREMO;310620005620545;Belo Horizonte;3106200;Lourdes;Sudeste;não;;18035.36;3060.31;5.9;17598.99;170.0;408;;0.1005;True;True;
EXTREMO;310620005620551;Belo Horizonte;3106200;Santa Lúcia;Sudeste;não;;17956.51;3060.31;5.9;17598.99;168.0;476;0.0;0.1366;True;True;
EXTREMO;310620005620626;Belo Horizonte;3106200;Savassi;Sudeste;não;;18080.47;3060.31;5.9;17598.99;176.0;443;;0.14;True;True;
EXTREMO;330490410000622;São Gonçalo;3304904;Maria Paula;Sudeste;não;;10935.8;1853.3;5.9;4772.51;91.0;294;;0.2041;False;True;
EXTREMO;350950205001396;Campinas;3509502;;Sudeste;não;;19871.19;3391.86;5.9;16181.01;61.0;177;0.0;0.0791;True;True;
EXTREMO;350950225000029;Campinas;3509502;;Sudeste;não;;19882.37;3391.86;5.9;16181.01;214.0;673;;0.101;True;True;
EXTREMO;410690205050310;Curitiba;4106902;Campo Comprido;Sul;não;;24150.87;4115.5;5.9;17999.52;234.0;721;;0.0208;True;True;
EXTREMO;410690205060606;Curitiba;4106902;Campo Comprido;Sul;não;;24210.31;4115.5;5.9;17999.52;122.0;400;;0.045;True;True;
EXTREMO;500270405070174;Campo Grande;5002704;Novos Estados;Centro-Oeste;não;;16225.24;2744.05;5.9;10591.42;218.0;708;0.0;0.2048;True;True;
EXTREMO;500270405070175;Campo Grande;5002704;Novos Estados;Centro-Oeste;não;;16086.7;2744.05;5.9;10591.42;136.0;444;0.0;0.1937;True;True;
EXTREMO;520870705030013;Goiânia;5208707;;Centro-Oeste;não;;18386.76;3112.75;5.9;13875.71;203.0;568;;0.2289;True;True;
EXTREMO;520870705090025;Goiânia;5208707;;Centro-Oeste;não;;18250.77;3112.75;5.9;13875.71;209.0;498;0.0;0.2851;True;True;
EXTREMO;520870705130066;Goiânia;5208707;;Centro-Oeste;não;;18302.83;3112.75;5.9;13875.71;240.0;753;;0.2404;True;True;
EXTREMO;520870705130088;Goiânia;5208707;;Centro-Oeste;não;;18299.9;3112.75;5.9;13875.71;195.0;536;0.0;0.2966;True;True;
EXTREMO;130260305110043;Manaus;1302603;Aleixo;Norte;não;;10765.98;1852.55;5.8;6265.62;164.0;495;0.0165;0.4505;False;True;
EXTREMO;130260305110204;Manaus;1302603;Parque 10 de Novembro;Norte;não;;10683.53;1852.55;5.8;6265.62;227.0;633;;0.5024;False;True;
EXTREMO;130260305110224;Manaus;1302603;Nossa Senhora das Graças;Norte;não;;10773.86;1852.55;5.8;6265.62;123.0;324;;0.4846;False;True;
EXTREMO;130260305110334;Manaus;1302603;Parque 10 de Novembro;Norte;não;;10688.88;1852.55;5.8;6265.62;141.0;236;0.0138;0.3941;False;True;
EXTREMO;130260305120071;Manaus;1302603;Cidade Nova;Norte;não;;10805.97;1852.55;5.8;6265.62;102.0;320;0.0229;0.7219;False;True;
EXTREMO;211130005001595;São Luís;2111300;;Nordeste;não;;10065.86;1745.24;5.8;8425.68;72.0;203;0.0;0.5172;False;True;
EXTREMO;211130005001600;São Luís;2111300;;Nordeste;não;;10036.81;1745.24;5.8;8425.68;115.0;371;0.0117;0.4636;False;True;
EXTREMO;211130005001721;São Luís;2111300;;Nordeste;não;;10063.05;1745.24;5.8;8425.68;86.0;249;0.0182;0.4659;False;True;
EXTREMO;221100105070300;Teresina;2211001;Horto;Nordeste;não;;11079.1;1913.0;5.8;8229.75;205.0;647;;0.4668;False;True;
EXTREMO;230440005150061;Fortaleza;2304400;Aldeota;Nordeste;não;;9848.27;1708.86;5.8;7273.3;295.0;712;0.0082;0.316;False;True;
EXTREMO;230440005150122;Fortaleza;2304400;Meireles;Nordeste;não;;9866.62;1708.86;5.8;7273.3;324.0;743;0.0059;0.3728;False;True;
EXTREMO;230440005150137;Fortaleza;2304400;Papicu;Nordeste;não;;9875.34;1708.86;5.8;7273.3;209.0;571;0.0102;0.331;False;True;
EXTREMO;230440005150265;Fortaleza;2304400;Meireles;Nordeste;não;;9943.57;1708.86;5.8;7273.3;118.0;285;0.0;0.3614;False;True;
EXTREMO;230440005150424;Fortaleza;2304400;Dionísio Torres;Nordeste;não;;9964.23;1708.86;5.8;7273.3;420.0;1103;0.0081;0.3871;False;True;
EXTREMO;230440005190248;Fortaleza;2304400;Edson Queiroz;Nordeste;não;;9966.99;1708.86;5.8;7273.3;221.0;666;0.0093;0.4369;False;True;
EXTREMO;240810205070213;Natal;2408102;Capim Macio;Nordeste;não;;11856.33;2035.34;5.8;11639.32;345.0;931;;0.3577;False;True;
EXTREMO;240810205070248;Natal;2408102;Neópolis;Nordeste;não;;11710.16;2035.34;5.8;11639.32;393.0;1185;;0.3781;False;True;
EXTREMO;270430205060082;Maceió;2704302;Jatiúca;Nordeste;não;;10013.21;1721.69;5.8;8099.28;217.0;555;0.0123;0.3784;False;True;
EXTREMO;270430205060090;Maceió;2704302;Jatiúca;Nordeste;não;;10029.87;1721.69;5.8;8099.28;194.0;476;;0.3845;False;True;
EXTREMO;270430205060127;Maceió;2704302;Ponta Verde;Nordeste;não;;9915.14;1721.69;5.8;8099.28;216.0;522;;0.3276;False;True;
EXTREMO;292740805060089;Salvador;2927408;Pituba;Nordeste;não;;9533.9;1637.87;5.8;8339.92;126.0;190;0.0;0.4632;False;True;
EXTREMO;292740805060338;Salvador;2927408;STIEP;Nordeste;não;;9512.77;1637.87;5.8;8339.92;47.0;123;0.0;0.626;False;True;
EXTREMO;292740805060384;Salvador;2927408;Rio Vermelho;Nordeste;não;;9581.08;1637.87;5.8;8339.92;198.0;387;0.0142;0.4134;False;True;
EXTREMO;292740805060476;Salvador;2927408;Costa Azul;Nordeste;não;;9518.46;1637.87;5.8;8339.92;167.0;436;;0.4862;False;True;
EXTREMO;292740805090141;Salvador;2927408;Boca do Rio;Nordeste;não;;9504.45;1637.87;5.8;8339.92;200.0;497;0.0;0.7445;False;True;
EXTREMO;292740805220690;Salvador;2927408;Caminho das Árvores;Nordeste;não;;9441.12;1637.87;5.8;8339.92;152.0;237;0.0;0.557;False;True;
EXTREMO;292740805270007;Salvador;2927408;Graça;Nordeste;não;;9523.91;1637.87;5.8;8339.92;222.0;495;0.0086;0.4202;False;True;
EXTREMO;292740805270009;Salvador;2927408;Graça;Nordeste;não;;9552.21;1637.87;5.8;8339.92;255.0;543;;0.3407;False;True;
EXTREMO;292740805270138;Salvador;2927408;Barra;Nordeste;não;;9496.92;1637.87;5.8;8339.92;269.0;531;0.0081;0.4859;False;True;
EXTREMO;292740805270141;Salvador;2927408;Barra;Nordeste;não;;9447.69;1637.87;5.8;8339.92;250.0;449;;0.4432;False;True;
EXTREMO;310620005620158;Belo Horizonte;3106200;Carmo;Sudeste;não;;17662.58;3060.31;5.8;17598.99;191.0;424;0.0;0.1014;True;True;
EXTREMO;310620005620350;Belo Horizonte;3106200;Santo Agostinho;Sudeste;não;;17748.25;3060.31;5.8;17598.99;103.0;280;0.0;0.1321;True;True;
EXTREMO;310620005620403;Belo Horizonte;3106200;Lourdes;Sudeste;não;;17614.57;3060.31;5.8;17598.99;181.0;392;;0.0714;True;True;
EXTREMO;330240305040045;Macaé;3302403;Lagoa;Sudeste;não;;14756.94;2538.99;5.8;10040.85;83.0;268;0.0;0.25;True;True;
EXTREMO;330350005100014;Nova Iguaçu;3303500;Centro;Sudeste;não;;10366.27;1773.89;5.8;4578.21;236.0;439;;0.2574;False;True;
EXTREMO;330350005100060;Nova Iguaçu;3303500;da Luz;Sudeste;não;;10318.22;1773.89;5.8;4578.21;221.0;590;0.0;0.2407;False;True;
EXTREMO;351880005001676;Guarulhos;3518800;Vila Augusta;Sudeste;não;;13682.65;2361.56;5.8;9209.94;118.0;396;;0.1742;False;True;
EXTREMO;354870805001635;São Bernardo do Campo;3548708;Botujuru;Sudeste;não;;19607.38;3371.95;5.8;14607.28;221.0;709;;0.1439;True;True;
EXTREMO;410690205060608;Curitiba;4106902;Campo Comprido;Sul;não;;23939.97;4115.5;5.8;17999.52;59.0;197;0.0;0.0609;True;True;
EXTREMO;500270405060063;Campo Grande;5002704;Jardim dos Estados;Centro-Oeste;não;;15999.93;2744.05;5.8;10591.42;119.0;298;;0.1342;True;True;
EXTREMO;520870705040049;Goiânia;5208707;;Centro-Oeste;não;;17986.41;3112.75;5.8;13875.71;171.0;446;;0.2197;True;True;
EXTREMO;520870705130096;Goiânia;5208707;;Centro-Oeste;não;;18124.68;3112.75;5.8;13875.71;123.0;345;;0.2145;True;True;
EXTREMO;520870705280011;Goiânia;5208707;;Centro-Oeste;não;;18117.59;3112.75;5.8;13875.71;202.0;653;0.0;0.2986;True;True;
EXTREMO;130260305070236;Manaus;1302603;Santo Agostinho;Norte;não;;10521.45;1852.55;5.7;6265.62;244.0;635;0.0;0.5669;False;True;
EXTREMO;130260305110104;Manaus;1302603;Nossa Senhora das Graças;Norte;não;;10498.09;1852.55;5.7;6265.62;67.0;210;;0.4286;False;True;
EXTREMO;130260305140506;Manaus;1302603;São José Operário;Norte;não;;10573.85;1852.55;5.7;6265.62;241.0;714;0.0068;0.6555;False;True;
EXTREMO;150140205000118;Belém;1501402;Umarizal;Norte;não;;10265.24;1802.79;5.7;8315.28;277.0;781;0.0058;0.4814;False;True;
EXTREMO;150140205000169;Belém;1501402;Marco;Norte;não;;10286.25;1802.79;5.7;8315.28;323.0;930;0.005;0.5269;False;True;
EXTREMO;150140205000246;Belém;1501402;Nazaré;Norte;não;;10340.17;1802.79;5.7;8315.28;277.0;742;0.0094;0.4137;False;True;
EXTREMO;150140245000296;Belém;1501402;Parque Verde;Norte;não;;10303.28;1802.79;5.7;8315.28;305.0;900;0.0;0.5489;False;True;
EXTREMO;211120110000221;São José de Ribamar;2111201;Araçagy;Nordeste;não;;9319.44;1633.45;5.7;6196.06;51.0;150;;0.48;False;True;
EXTREMO;211120110000279;São José de Ribamar;2111201;Araçagy;Nordeste;não;;9392.32;1633.45;5.7;6196.06;76.0;190;0.0;0.5526;False;True;
EXTREMO;211130005001142;São Luís;2111300;;Nordeste;não;;9898.49;1745.24;5.7;8425.68;130.0;284;0.0;0.4577;False;True;
EXTREMO;211130005001415;São Luís;2111300;;Nordeste;não;;9904.28;1745.24;5.7;8425.68;96.0;221;0.0;0.3665;False;True;
EXTREMO;221100105070064;Teresina;2211001;Noivos;Nordeste;não;;10826.04;1913.0;5.7;8229.75;173.0;538;0.0083;0.4758;False;True;
EXTREMO;230440005150203;Fortaleza;2304400;Vicente Pinzón;Nordeste;não;;9663.27;1708.86;5.7;7273.3;168.0;438;0.0101;0.3653;False;True;
EXTREMO;230440005150216;Fortaleza;2304400;De Lourdes;Nordeste;não;;9685.91;1708.86;5.7;7273.3;150.0;501;0.0192;0.4092;False;True;
EXTREMO;230440005150280;Fortaleza;2304400;Papicu;Nordeste;não;;9785.44;1708.86;5.7;7273.3;209.0;589;0.0;0.3599;False;True;
EXTREMO;230440005150285;Fortaleza;2304400;Mucuripe;Nordeste;não;;9820.42;1708.86;5.7;7273.3;157.0;398;0.0175;0.4422;False;True;
EXTREMO;230440005150435;Fortaleza;2304400;Dionísio Torres;Nordeste;não;;9712.98;1708.86;5.7;7273.3;258.0;628;0.0087;0.3455;False;True;
EXTREMO;230440005190069;Fortaleza;2304400;Praia do Futuro II;Nordeste;não;;9800.45;1708.86;5.7;7273.3;82.0;177;;0.4294;False;True;
EXTREMO;270430205060002;Maceió;2704302;Ponta Verde;Nordeste;não;;9747.24;1721.69;5.7;8099.28;268.0;583;0.0137;0.3413;False;True;
EXTREMO;270430205060147;Maceió;2704302;Jatiúca;Nordeste;não;;9764.8;1721.69;5.7;8099.28;488.0;1198;0.0079;0.3973;False;True;
EXTREMO;291080005060192;Feira de Santana;2910800;Santo Antônio dos Prazeres;Nordeste;não;;9993.01;1753.99;5.7;6770.95;110.0;343;0.016;0.6064;False;True;
EXTREMO;291080005060283;Feira de Santana;2910800;Papagaio;Nordeste;não;;10030.36;1753.99;5.7;6770.95;56.0;181;0.0;0.5912;False;True;
EXTREMO;291080005090103;Feira de Santana;2910800;Santa Mônica;Nordeste;não;;10050.0;1753.99;5.7;6770.95;162.0;461;;0.5119;False;True;
EXTREMO;291080005110086;Feira de Santana;2910800;Sim;Nordeste;não;;9931.91;1753.99;5.7;6770.95;120.0;342;;0.5731;False;True;
EXTREMO;291080005110124;Feira de Santana;2910800;Registro;Nordeste;não;;9923.36;1753.99;5.7;6770.95;293.0;945;0.012;0.5683;False;True;
EXTREMO;292740805060112;Salvador;2927408;Caminho das Árvores;Nordeste;não;;9395.48;1637.87;5.7;8339.92;428.0;847;;0.4321;False;True;
EXTREMO;292740805060315;Salvador;2927408;Pituba;Nordeste;não;;9279.87;1637.87;5.7;8339.92;235.0;552;0.0098;0.3913;False;True;
EXTREMO;292740805060397;Salvador;2927408;Pituba;Nordeste;não;;9266.89;1637.87;5.7;8339.92;190.0;387;;0.4134;False;True;
EXTREMO;292740805060411;Salvador;2927408;Costa Azul;Nordeste;não;;9412.45;1637.87;5.7;8339.92;175.0;450;0.0;0.5089;False;True;
EXTREMO;292740805060414;Salvador;2927408;Imbuí;Nordeste;não;;9355.71;1637.87;5.7;8339.92;488.0;1218;;0.5698;False;True;
EXTREMO;292740805060438;Salvador;2927408;Imbuí;Nordeste;não;;9379.88;1637.87;5.7;8339.92;270.0;716;;0.6229;False;True;
EXTREMO;292740805060456;Salvador;2927408;Pituba;Nordeste;não;;9304.97;1637.87;5.7;8339.92;175.0;323;0.0;0.452;False;True;
EXTREMO;292740805060474;Salvador;2927408;Rio Vermelho;Nordeste;não;;9300.0;1637.87;5.7;8339.92;15.0;28;0.0;0.5;False;True;
EXTREMO;292740805090037;Salvador;2927408;Stella Maris;Nordeste;não;;9279.93;1637.87;5.7;8339.92;326.0;941;0.0061;0.5951;False;True;
EXTREMO;292740805090168;Salvador;2927408;Itapuã;Nordeste;não;;9390.18;1637.87;5.7;8339.92;138.0;356;;0.5;False;True;
EXTREMO;292740805270080;Salvador;2927408;Graça;Nordeste;não;;9394.89;1637.87;5.7;8339.92;105.0;245;0.0;0.5184;False;True;
EXTREMO;292740805270139;Salvador;2927408;Barra;Nordeste;não;;9259.23;1637.87;5.7;8339.92;190.0;319;;0.4451;False;True;
EXTREMO;292740805270268;Salvador;2927408;Rio Vermelho;Nordeste;não;;9392.26;1637.87;5.7;8339.92;186.0;373;;0.6086;False;True;
EXTREMO;350280405000610;Araçatuba;3502804;;Sudeste;não;;15986.67;2795.87;5.7;8365.39;125.0;320;;0.0531;True;True;
EXTREMO;350950205002419;Campinas;3509502;;Sudeste;não;;19479.91;3391.86;5.7;16181.01;195.0;513;0.0;0.0448;True;True;
EXTREMO;351880005001294;Guarulhos;3518800;Vila Augusta;Sudeste;não;;13500.0;2361.56;5.7;9209.94;102.0;309;;0.1715;False;True;
EXTREMO;410690205050354;Curitiba;4106902;Mossunguê;Sul;não;;23443.67;4115.5;5.7;17999.52;166.0;477;0.0;0.0294;True;True;
EXTREMO;431490205000086;Porto Alegre;4314902;Centro Histórico;Sul;não;;22805.98;3986.89;5.7;20311.57;180.0;257;0.0;0.1907;True;True;
EXTREMO;431490205000243;Porto Alegre;4314902;Petrópolis;Sul;não;;22653.56;3986.89;5.7;20311.57;386.0;952;0.005;0.0147;True;True;
EXTREMO;431490205001146;Porto Alegre;4314902;Ipanema;Sul;não;;22657.56;3986.89;5.7;20311.57;190.0;496;;0.0625;True;True;
EXTREMO;431490205002468;Porto Alegre;4314902;Bela Vista;Sul;não;;22790.71;3986.89;5.7;20311.57;142.0;365;0.0;0.0192;True;True;
EXTREMO;500270405070176;Campo Grande;5002704;Novos Estados;Centro-Oeste;não;;15759.2;2744.05;5.7;10591.42;71.0;226;0.0;0.2832;True;True;
EXTREMO;520870705040055;Goiânia;5208707;;Centro-Oeste;não;;17790.81;3112.75;5.7;13875.71;109.0;304;0.0121;0.1743;True;True;
EXTREMO;520870705280003;Goiânia;5208707;;Centro-Oeste;não;;17831.69;3112.75;5.7;13875.71;143.0;421;0.0;0.2019;True;True;
EXTREMO;130260305110206;Manaus;1302603;Aleixo;Norte;não;;10401.21;1852.55;5.6;6265.62;302.0;752;0.0;0.5;False;True;
EXTREMO;130260305110305;Manaus;1302603;Dom Pedro I;Norte;não;;10323.92;1852.55;5.6;6265.62;313.0;724;;0.4986;False;True;
EXTREMO;150140205000006;Belém;1501402;Batista Campos;Norte;não;;10010.64;1802.79;5.6;8315.28;310.0;826;;0.4201;False;True;
EXTREMO;211130005001598;São Luís;2111300;;Nordeste;não;;9816.47;1745.24;5.6;8425.68;69.0;176;;0.3864;False;True;
EXTREMO;211130005001681;São Luís;2111300;;Nordeste;não;;9749.49;1745.24;5.6;8425.68;54.0;202;;0.4208;False;True;
EXTREMO;221100105070068;Teresina;2211001;Fátima;Nordeste;não;;10804.5;1913.0;5.6;8229.75;259.0;765;0.0092;0.4941;False;True;
EXTREMO;221100105070299;Teresina;2211001;Horto;Nordeste;não;;10716.08;1913.0;5.6;8229.75;204.0;610;0.0168;0.5016;False;True;
EXTREMO;230440005130071;Fortaleza;2304400;Praia de Iracema;Nordeste;não;;9617.13;1708.86;5.6;7273.3;187.0;443;0.0103;0.474;False;True;
EXTREMO;230440005150213;Fortaleza;2304400;Vicente Pinzón;Nordeste;não;;9621.46;1708.86;5.6;7273.3;90.0;206;0.0;0.4709;False;True;
EXTREMO;230440005190138;Fortaleza;2304400;Edson Queiroz;Nordeste;não;;9560.97;1708.86;5.6;7273.3;133.0;425;;0.5576;False;True;
EXTREMO;230440005190168;Fortaleza;2304400;Engenheiro Luciano Cavalcante;Nordeste;não;;9512.23;1708.86;5.6;7273.3;247.0;641;0.0136;0.4509;False;True;
EXTREMO;230440005200222;Fortaleza;2304400;Parque Iracema;Nordeste;não;;9490.88;1708.86;5.6;7273.3;154.0;313;0.0105;0.4409;False;True;
EXTREMO;230440005200289;Fortaleza;2304400;José de Alencar;Nordeste;não;;9542.72;1708.86;5.6;7273.3;199.0;573;0.0184;0.4974;False;True;
EXTREMO;230440005200371;Fortaleza;2304400;José de Alencar;Nordeste;não;;9588.05;1708.86;5.6;7273.3;225.0;739;0.0132;0.3911;False;True;
EXTREMO;270430205060010;Maceió;2704302;Ponta Verde;Nordeste;não;;9630.61;1721.69;5.6;8099.28;173.0;401;0.0;0.3117;False;True;
EXTREMO;270430205060022;Maceió;2704302;Ponta Verde;Nordeste;não;;9725.39;1721.69;5.6;8099.28;137.0;274;0.0121;0.3942;False;True;
EXTREMO;270430205060033;Maceió;2704302;Pajuçara;Nordeste;não;;9666.46;1721.69;5.6;8099.28;257.0;706;0.0099;0.4504;False;True;
EXTREMO;270430205060182;Maceió;2704302;Jatiúca;Nordeste;não;;9709.61;1721.69;5.6;8099.28;92.0;207;;0.4203;False;True;
EXTREMO;270430205110250;Maceió;2704302;Antares;Nordeste;não;;9651.95;1721.69;5.6;8099.28;403.0;1362;0.0059;0.4883;False;True;
EXTREMO;291080005080191;Feira de Santana;2910800;Pedra do Descanso;Nordeste;não;;9869.85;1753.99;5.6;6770.95;99.0;323;;0.6068;False;True;
EXTREMO;292740805060070;Salvador;2927408;Pituba;Nordeste;não;;9226.27;1637.87;5.6;8339.92;164.0;384;0.0;0.4375;False;True;
EXTREMO;292740805060105;Salvador;2927408;Pituba;Nordeste;não;;9148.57;1637.87;5.6;8339.92;275.0;581;;0.4613;False;True;
EXTREMO;292740805060106;Salvador;2927408;Pituba;Nordeste;não;;9154.92;1637.87;5.6;8339.92;185.0;475;0.007;0.3432;False;True;
EXTREMO;292740805060110;Salvador;2927408;Pituba;Nordeste;não;;9224.86;1637.87;5.6;8339.92;99.0;276;0.0;0.4275;False;True;
EXTREMO;292740805060195;Salvador;2927408;Pituba;Nordeste;não;;9128.93;1637.87;5.6;8339.92;93.0;222;;0.455;False;True;
EXTREMO;292740805060422;Salvador;2927408;Pituba;Nordeste;não;;9206.8;1637.87;5.6;8339.92;257.0;559;;0.4848;False;True;
EXTREMO;292740805070208;Salvador;2927408;Candeal;Nordeste;não;;9213.64;1637.87;5.6;8339.92;295.0;607;0.0204;0.4102;False;True;
EXTREMO;292740805070283;Salvador;2927408;Vila Laura;Nordeste;não;;9098.79;1637.87;5.6;8339.92;274.0;746;;0.6542;False;True;
EXTREMO;292740805090209;Salvador;2927408;Stella Maris;Nordeste;não;;9221.52;1637.87;5.6;8339.92;191.0;578;0.0123;0.5744;False;True;
EXTREMO;292740805270039;Salvador;2927408;Canela;Nordeste;não;;9182.27;1637.87;5.6;8339.92;161.0;381;0.0165;0.5459;False;True;
EXTREMO;292740805270133;Salvador;2927408;Barra;Nordeste;não;;9196.33;1637.87;5.6;8339.92;73.0;173;0.0;0.3237;False;True;
EXTREMO;292740805270165;Salvador;2927408;Barra;Nordeste;não;;9221.26;1637.87;5.6;8339.92;213.0;439;0.01;0.4305;False;True;
EXTREMO;292740805270269;Salvador;2927408;Rio Vermelho;Nordeste;não;;9112.89;1637.87;5.6;8339.92;243.0;511;;0.4423;False;True;
EXTREMO;330240305040084;Macaé;3302403;Imboassica;Sudeste;não;;14151.05;2538.99;5.6;10040.85;282.0;947;;0.3178;True;True;
EXTREMO;330350005100322;Nova Iguaçu;3303500;Centro;Sudeste;não;;9919.43;1773.89;5.6;4578.21;177.0;567;;0.3721;False;True;
