CD_SETOR;NM_MUN;indice_01;escore_F1;escore_F2;escore_composto;escore_composto_bruto
355030850000161;São Paulo;0.331961;-0.614471;-0.681264;-0.637823;-0.3084
355030850000162;São Paulo;0.276848;-1.259917;-0.521495;-1.00175;-0.645414
355030850000164;São Paulo;0.308769;-0.540412;-0.592419;-0.558594;-0.299377
355030850000166;São Paulo;0.345064;1.046616;-0.935397;0.353666;0.296456
355030850000168;São Paulo;0.278565;-1.153895;-0.432661;-0.901738;-0.659897
355030850000171;São Paulo;0.28037;-0.989739;-0.534045;-0.830419;-0.547231
355030850000172;São Paulo;0.265807;-1.581104;-0.416875;-1.174067;-0.942267
355030850000173;São Paulo;0.308756;-0.519349;-0.776747;-0.60934;-0.354174
355030850000174;São Paulo;0.367849;-0.387843;0.250085;-0.164811;-0.05003
355030850000177;São Paulo;0.282264;-1.164033;-0.431716;-0.908001;-0.567366
355030850000178;São Paulo;0.283715;-1.452442;-0.437071;-1.097448;-0.765175
355030850000179;São Paulo;0.29537;-1.178765;-0.583613;-0.970688;-0.624751
355030850000180;São Paulo;0.28741;-0.970685;-0.701528;-0.876582;-0.684347
355030850000181;São Paulo;0.266861;-1.529288;-0.497453;-1.168539;-0.975432
355030850000183;São Paulo;0.278507;-1.384034;-0.513775;-1.079775;-0.812006
355030850000185;São Paulo;0.323646;-0.168408;-0.458072;-0.26968;-0.065205
355030850000186;São Paulo;0.312995;0.12946;-0.708314;-0.163442;-0.100382
355030851000001;São Paulo;0.27019;-1.132533;-0.53232;-0.922687;-0.714056
355030851000002;São Paulo;0.262299;-1.256833;-0.447291;-0.973801;-0.710427
355030851000004;São Paulo;0.274059;-1.374585;0.282767;-0.795142;-0.731915
355030851000006;São Paulo;0.280921;-0.90234;-0.544421;-0.777205;-0.514836
355030851000008;São Paulo;0.270532;-1.100499;-0.402609;-0.856503;-0.654108
355030851000009;São Paulo;0.266695;-1.304073;-0.293291;-0.950684;-0.777727
355030851000011;São Paulo;0.275785;-0.653933;-0.571007;-0.62494;-0.520766
355030851000012;São Paulo;0.259897;-1.293427;-0.457887;-1.001306;-0.785217
355030851000015;São Paulo;0.287287;-0.985006;-0.435181;-0.792776;-0.519763
355030851000016;São Paulo;0.297235;-0.865685;-0.608902;-0.775909;-0.459573
355030851000017;São Paulo;0.293432;-0.691329;-0.525872;-0.633482;-0.447057
355030851000018;São Paulo;0.271407;-1.18415;-0.381382;-0.903486;-0.667543
355030851000020;São Paulo;0.240621;-1.572003;-0.488544;-1.193205;-1.022975
355030851000022;São Paulo;0.259225;-1.325154;-0.558119;-1.056984;-0.799268
355030851000026;São Paulo;0.257064;-0.929806;-0.518738;-0.786089;-0.745984
355030851000029;São Paulo;0.306628;-0.440759;-0.567613;-0.485109;-0.271913
355030851000030;São Paulo;0.275598;-1.06236;-0.498469;-0.865213;-0.613831
355030851000032;São Paulo;0.276156;-1.088613;-0.475315;-0.874192;-0.611946
355030851000034;São Paulo;0.253891;-1.324137;-0.467885;-1.024775;-0.802608
355030851000035;São Paulo;0.275951;-0.8637;-0.594054;-0.769427;-0.556818
355030851000036;São Paulo;0.300318;-0.736706;-0.501741;-0.654558;-0.362895
355030851000040;São Paulo;0.281116;-1.024687;-0.480194;-0.834322;-0.592659
355030851000045;São Paulo;0.277152;-1.38955;-0.509974;-1.082033;-0.808238
355030851000046;São Paulo;0.303702;-1.0549;-0.549045;-0.878043;-0.479714
355030851000047;São Paulo;0.320844;-0.015699;-0.716451;-0.260695;-0.110004
355030851000048;São Paulo;0.33227;0.378962;-0.793608;-0.030991;0.011929
355030851000049;São Paulo;0.305694;-0.292098;-0.863439;-0.49185;-0.327819
355030851000051;São Paulo;0.298234;-0.372094;-0.650297;-0.469359;-0.299283
355030851000053;São Paulo;0.272865;-1.065195;-0.348345;-0.81457;-0.584575
355030851000059;São Paulo;0.30977;-0.22279;-0.574786;-0.345854;-0.191311
355030851000060;São Paulo;0.275039;-0.984519;-0.418986;-0.786798;-0.562893
355030851000061;São Paulo;0.264956;-1.338078;-0.532973;-1.056598;-0.793968
355030851000065;São Paulo;0.235011;-1.767359;-0.374038;-1.280227;-1.397444
355030851000067;São Paulo;0.261627;-1.400844;-0.481168;-1.079308;-0.776696
355030851000068;São Paulo;0.311536;-0.076928;-0.610721;-0.263552;-0.166661
355030851000070;São Paulo;0.292209;-0.823565;-0.331357;-0.65148;-0.39337
355030851000071;São Paulo;0.290381;-0.415046;-0.712573;-0.519067;-0.353775
355030851000073;São Paulo;0.296441;-0.708377;-0.494099;-0.633461;-0.380044
355030851000075;São Paulo;0.258951;-1.237065;-0.591665;-1.011421;-0.80447
355030851000076;São Paulo;0.349948;0.594249;-0.930469;0.061178;0.103139
355030851000078;São Paulo;0.2788;-0.828235;-0.375422;-0.669923;-0.484424
355030851000079;São Paulo;0.299885;-0.742363;-0.491644;-0.654707;-0.375086
355030851000080;São Paulo;0.314354;-0.581643;-0.411434;-0.522134;-0.254954
355030851000081;São Paulo;0.326341;-0.034696;-0.794864;-0.300465;-0.131339
355030851000083;São Paulo;0.327691;-0.122669;-0.561998;-0.276267;-0.103269
355030851000084;São Paulo;0.312985;-0.277904;-0.553301;-0.374188;-0.196096
355030851000085;São Paulo;0.307602;-0.525191;-0.672816;-0.576803;-0.325993
355030851000086;São Paulo;0.319819;-0.172155;-0.813723;-0.39646;-0.220525
355030851000087;São Paulo;0.328599;-0.248805;-0.732218;-0.417816;-0.20469
355030851000088;São Paulo;0.316661;-0.355733;-0.831364;-0.522022;-0.325158
355030851000089;São Paulo;0.330235;0.058959;-0.819254;-0.248082;-0.105348
355030851000090;São Paulo;0.319726;0.164903;-0.723387;-0.145661;-0.095374
355030851000091;São Paulo;0.317197;-0.127167;-0.778843;-0.355006;-0.190563
355030851000092;São Paulo;0.293057;-0.791796;-0.425069;-0.663581;-0.403179
355030851000093;São Paulo;0.281617;-1.118598;0.288958;-0.626489;-0.592504
355030851000095;São Paulo;0.282304;-1.21;-0.431651;-0.937874;-0.588482
355030851000097;São Paulo;0.29722;-1.081724;0.450346;-0.546083;-0.44837
355030851000099;São Paulo;0.280693;-1.096187;-0.563996;-0.910123;-0.581058
355030851000101;São Paulo;0.2992;-0.882589;-0.294701;-0.677052;-0.367561
355030851000102;São Paulo;0.277211;-1.201282;-0.372211;-0.911423;-0.581294
355030851000103;São Paulo;0.303954;-0.58735;-0.508642;-0.559832;-0.317057
355030851000104;São Paulo;0.283996;-0.738711;-0.686823;-0.72057;-0.48514
355030851000106;São Paulo;0.289073;-0.927339;0.190275;-0.536599;-0.505162
355030851000107;São Paulo;0.292871;-1.154067;-0.498976;-0.925034;-0.532653
355030851000112;São Paulo;0.349457;0.74143;-1.101333;0.097164;0.101408
355030851000114;São Paulo;0.30051;-0.98229;-0.619318;-0.855388;-0.498789
355030851000115;São Paulo;0.31872;-0.31309;-0.645213;-0.429207;-0.219788
355030851000116;São Paulo;0.327163;-0.223876;-0.81408;-0.430222;-0.218483
355030851000117;São Paulo;0.316434;-0.040321;-1.007209;-0.378364;-0.287783
355030851000119;São Paulo;0.33117;0.326672;-0.807286;-0.069782;0.151114
355030851000120;São Paulo;0.303667;-0.916995;0.354833;-0.472339;-0.389522
355030851000121;São Paulo;0.27256;-1.253599;0.600794;-0.605267;-0.699394
355030851000125;São Paulo;0.29061;-0.691354;-0.376456;-0.58126;-0.373279
355030851000126;São Paulo;0.298575;-0.415916;-0.570013;-0.469791;-0.296515
355030851000129;São Paulo;0.319822;-0.187893;-0.722885;-0.374937;-0.178917
355030851000130;São Paulo;0.284559;-0.970689;-0.471041;-0.796002;-0.542977
355030851000131;São Paulo;0.245549;-1.430356;-0.400324;-1.070237;-0.92228
355030851000134;São Paulo;0.255694;-1.312893;-0.267738;-0.947487;-0.832285
355030851000135;São Paulo;0.260682;-1.179799;-0.253106;-0.855809;-0.66835
355030851000137;São Paulo;0.296717;-0.681933;-0.787691;-0.718908;-0.498483
355030851000138;São Paulo;0.30045;-0.551011;-0.675969;-0.594699;-0.359023
355030851000142;São Paulo;0.272949;-1.457757;-0.419026;-1.094596;-0.763456
355030851000145;São Paulo;0.284366;-1.187829;-0.511292;-0.951298;-0.666276
355030851000146;São Paulo;0.264992;-1.3761;-0.538077;-1.083111;-0.844739
355030851000147;São Paulo;0.259565;-1.481609;-0.498512;-1.137899;-0.948732
355030851000148;São Paulo;0.237393;-1.663002;-0.320736;-1.19372;-1.184355
355030851000152;São Paulo;0.274379;-2.007502;1.152784;-0.902605;-0.818006
355030851000155;São Paulo;0.236925;-1.380756;-0.095275;-0.931327;-1.056195
355030851000156;São Paulo;0.239186;-1.654531;-0.32223;-1.188733;-1.165417
355030851000158;São Paulo;0.244828;-1.657236;-0.434873;-1.229874;-1.038103
355030851000159;São Paulo;0.237235;-1.433446;-0.507951;-1.109875;-1.085224
355030851000160;São Paulo;0.269061;-1.363084;-0.452432;-1.044703;-0.74688
355030851000161;São Paulo;0.274002;-0.927533;-0.516282;-0.783751;-0.54225
355030851000163;São Paulo;0.295752;-0.633478;-0.540026;-0.600805;-0.388234
355030851000170;São Paulo;0.267213;-1.406421;-0.434372;-1.066574;-0.794015
355030851000172;São Paulo;0.281793;-0.742743;-0.412629;-0.627329;-0.468415
355030851000173;São Paulo;0.313559;-0.522862;-0.57811;-0.542178;-0.276
355030851000174;São Paulo;0.288963;-0.715826;-0.654056;-0.69423;-0.449302
355030851000175;São Paulo;0.264555;-1.36155;-0.4796;-1.053203;-0.778542
355030851000176;São Paulo;0.294786;-0.679252;-0.584186;-0.646015;-0.40146
355030851000177;São Paulo;0.314563;-0.192027;-0.743458;-0.384818;-0.205661
355030851000179;São Paulo;0.310189;-0.736408;-0.592889;-0.686231;-0.363437
355030851000180;São Paulo;0.307757;-0.793491;-0.536429;-0.703617;-0.395779
355030851000181;São Paulo;0.320578;0.009809;-1.023437;-0.351434;-0.282651
355030851000182;São Paulo;0.317514;-0.254156;-0.78788;-0.440757;-0.24689
355030851000183;São Paulo;0.333463;-0.051722;-0.862181;-0.335074;-0.112908
355030851000184;São Paulo;0.353574;1.033372;-0.928874;0.347333;0.247624
355030851000185;São Paulo;0.352029;0.590698;-0.747348;0.122891;0.176718
355030851000186;São Paulo;0.296509;-0.857435;-0.496772;-0.73134;-0.453495
355030851000187;São Paulo;0.249966;-1.556291;-0.316024;-1.12267;-0.982689
355030851000189;São Paulo;0.257643;-1.437271;-0.409931;-1.078093;-0.878973
355030851000191;São Paulo;0.265065;-1.208699;0.482675;-0.617362;-0.69538
355030851000192;São Paulo;0.233475;-1.787889;-0.384447;-1.297218;-1.45965
355030851000193;São Paulo;0.246298;-1.13992;-0.123601;-0.784595;-1.003763
355030851000194;São Paulo;0.244451;-1.268631;-0.114502;-0.865125;-1.130239
355030851000196;São Paulo;0.279027;-1.229616;-0.564001;-0.996904;-0.720394
355030851000197;São Paulo;0.252351;-1.527778;-0.459879;-1.15442;-1.046811
355030851000198;São Paulo;0.301749;-0.783021;0.023106;-0.501183;-0.560276
355030851000200;São Paulo;0.277231;-0.906452;-0.493291;-0.762003;-0.547991
355030851000201;São Paulo;0.285945;-0.938173;-0.404405;-0.751557;-0.524507
355030851000202;São Paulo;0.295424;-0.675276;-0.551266;-0.63192;-0.386534
355030851000203;São Paulo;0.293211;-0.495439;-0.607747;-0.534704;-0.349868
355030851000204;São Paulo;0.256619;-1.496996;-0.514932;-1.153647;-0.99701
355030851000205;São Paulo;0.304385;-0.57634;-0.7125;-0.623944;-0.36473
355030851000206;São Paulo;0.324478;0.202114;-0.769638;-0.13763;-0.027898
355030851000208;São Paulo;0.275211;-1.237357;-0.537264;-0.992591;-0.678002
355030851000210;São Paulo;0.280145;-0.830795;-0.55819;-0.735487;-0.560188
355030851000211;São Paulo;0.285136;-1.054755;-0.654542;-0.914833;-0.682692
355030851000212;São Paulo;0.271931;-1.401521;0.312108;-0.802403;-0.746318
355030851000214;São Paulo;0.262763;-1.183436;-0.607321;-0.982015;-0.756005
355030851000216;São Paulo;0.26655;-1.503164;-0.481632;-1.146017;-0.843498
355030851000217;São Paulo;0.275798;-0.375363;-0.848746;-0.540867;-0.387766
355030851000219;São Paulo;0.254706;-1.327254;-0.405178;-1.004878;-0.837719
355030851000220;São Paulo;0.283052;-0.971858;0.300945;-0.526862;-0.567602
355030851000221;São Paulo;0.250667;-1.507239;-0.341412;-1.099643;-0.873505
355030851000222;São Paulo;0.231097;-1.758739;-0.379352;-1.276478;-1.28606
355030851000223;São Paulo;0.281009;-1.130742;-0.413664;-0.880038;-0.594096
355030851000224;São Paulo;0.251005;-1.121865;-0.360602;-0.855712;-0.922513
355030851000226;São Paulo;0.263098;-1.00958;-0.463948;-0.818817;-0.663344
355030851000227;São Paulo;0.2861;-0.61401;-0.663488;-0.631309;-0.424953
355030851000228;São Paulo;0.276483;-1.295059;-0.468731;-1.006159;-0.760392
355030851000229;São Paulo;0.295194;-0.770715;-0.468035;-0.664892;-0.398174
355030851000231;São Paulo;0.255281;-1.535832;-0.410477;-1.142386;-0.860962
355030851000234;São Paulo;0.292712;-1.006756;-0.390508;-0.791303;-0.480148
355030851000236;São Paulo;0.256428;-1.299849;-0.529799;-1.030625;-0.833241
355030851000237;São Paulo;0.281012;-0.853562;-0.496662;-0.728783;-0.536991
355030851000238;São Paulo;0.297219;-0.823902;-0.382754;-0.669668;-0.405706
355030851000239;São Paulo;0.250642;-1.636252;-0.448674;-1.221052;-1.018229
355030851000241;São Paulo;0.246716;-1.51631;-0.294958;-1.089301;-0.937956
355030851000242;São Paulo;0.256229;-1.670942;-0.428503;-1.236561;-1.134515
355030851000243;São Paulo;0.298675;-0.620731;-0.570708;-0.603242;-0.360577
355030851000244;São Paulo;0.278796;-1.048694;-0.668822;-0.915884;-0.669174
355030851000245;São Paulo;0.296284;0.048426;-0.726745;-0.222589;-0.181929
355030851000246;São Paulo;0.278017;-1.218255;-0.563441;-0.989319;-0.663158
355030851000247;São Paulo;0.294279;-1.279832;-0.528207;-1.017049;-0.6334
355030851000248;São Paulo;0.261971;-1.258499;-0.527457;-1.002912;-0.753712
355030851000249;São Paulo;0.284031;-1.040272;-0.400169;-0.81648;-0.589038
355030851000250;São Paulo;0.296575;-0.6339;-0.590315;-0.618662;-0.393649
355030851000251;São Paulo;0.243984;-1.697892;-0.373114;-1.234724;-1.191193
355030851000252;São Paulo;0.302772;-0.813236;-0.237854;-0.612071;-0.295141
355030851000255;São Paulo;0.310706;-0.623182;-0.65666;-0.634886;-0.359809
355030851000257;São Paulo;0.286287;-0.893892;-0.510336;-0.759793;-0.551549
355030851000258;São Paulo;0.261691;-1.434459;-0.367096;-1.061288;-0.770095
355030851000259;São Paulo;0.285235;-0.833969;-0.547414;-0.733784;-0.487031
355030851000261;São Paulo;0.288676;-0.370518;-0.546063;-0.431892;-0.310172
355030851000262;São Paulo;0.341643;0.708309;-0.998272;0.111655;0.05434
355030851000263;São Paulo;0.287479;-0.554469;-0.335839;-0.478032;-0.429915
355030851000270;São Paulo;0.288925;-0.749198;-0.303368;-0.593327;-0.461317
355030851000271;São Paulo;0.321596;-0.809494;0.335801;-0.409077;-0.297897
355030851000272;São Paulo;0.274128;-1.14838;-0.57675;-0.948527;-0.696632
355030851000273;São Paulo;0.239073;-1.697951;-0.376788;-1.236047;-1.147106
355030852000003;São Paulo;0.375267;0.101054;1.586043;0.620235;0.231553
355030852000008;São Paulo;0.553202;1.061473;1.844658;1.33529;1.340302
355030852000079;São Paulo;0.389861;0.727103;1.442309;0.977153;0.560706
355030852000080;São Paulo;0.376462;0.682154;-0.672667;0.208483;0.707101
355030852000081;São Paulo;0.669756;-0.117649;2.626079;0.841611;1.304773
355030852000084;São Paulo;0.69271;0.423213;2.270999;1.069235;1.407157
355030852000091;São Paulo;0.712328;1.017683;2.265593;1.453977;1.924656
355030852000102;São Paulo;0.497695;1.40592;0.217177;0.990312;1.329307
355030852000116;São Paulo;0.387278;0.692551;1.49262;0.97227;0.381293
355030852000137;São Paulo;0.470029;0.426533;1.904036;0.943097;0.722348
355030852000138;São Paulo;0.420637;-0.105825;1.182244;0.344509;0.266472
355030852000143;São Paulo;0.66654;0.20639;2.421303;0.980766;1.237487
355030852000147;São Paulo;0.490488;1.035708;1.459287;1.183799;1.114005
355030852000149;São Paulo;0.554055;-0.086745;0.879671;0.251133;0.72083
355030852000151;São Paulo;0.475444;-0.191568;0.434344;0.027263;0.368145
355030852000160;São Paulo;0.672478;0.582117;2.151515;1.130809;1.507276
355030852000162;São Paulo;0.548023;0.071638;1.934164;0.722813;1.12911
355030852000168;São Paulo;0.501706;0.587426;2.041861;1.095925;0.896061
355030852000170;São Paulo;0.38706;0.126987;1.813128;0.716494;0.338188
355030852000174;São Paulo;0.627521;0.024762;2.355153;0.839512;1.056739
355030852000179;São Paulo;0.668987;0.515857;2.193203;1.10229;1.369893
355030852000180;São Paulo;0.376164;0.722243;0.56468;0.667156;0.362175
355030853000001;São Paulo;0.271733;-0.989174;-0.622906;-0.861119;-0.770629
355030853000002;São Paulo;0.245211;-1.496213;-0.513809;-1.152745;-1.015025
355030853000003;São Paulo;0.250544;-1.600887;-0.354078;-1.164978;-1.004652
355030853000004;São Paulo;0.276683;-1.053994;-0.575066;-0.886551;-0.69032
355030853000006;São Paulo;0.244075;-1.574511;-0.445665;-1.179845;-1.064623
355030853000007;São Paulo;0.252522;-1.381063;-0.560507;-1.09418;-0.957972
355030853000008;São Paulo;0.245026;-1.609582;-0.365234;-1.174534;-0.993015
355030853000012;São Paulo;0.267962;-1.367124;-0.545481;-1.079862;-0.808203
355030853000013;São Paulo;0.271375;-0.790833;-0.684723;-0.753734;-0.558307
355030853000016;São Paulo;0.248755;-1.521674;-0.46179;-1.151118;-0.957799
355030853000017;São Paulo;0.251302;-1.200654;-0.600412;-0.990798;-0.919784
355030853000019;São Paulo;0.247995;-1.549935;-0.467466;-1.171483;-0.968839
355030853000020;São Paulo;0.256072;-1.201312;-0.328137;-0.896033;-0.731453
355030853000022;São Paulo;0.248749;-1.144178;-0.67303;-0.979455;-0.873872
355030853000024;São Paulo;0.232245;-1.686278;-0.342639;-1.216515;-1.161782
355030853000030;São Paulo;0.260267;-1.274923;-0.474088;-0.994935;-0.723272
355030853000031;São Paulo;0.28238;-0.752687;-0.647989;-0.716082;-0.494675
355030853000034;São Paulo;0.243073;-1.490354;-0.430233;-1.119715;-0.966565
355030853000036;São Paulo;0.245663;-1.325006;-0.228161;-0.941528;-0.896356
355030853000037;São Paulo;0.246512;-1.455517;-0.376998;-1.078446;-0.908488
355030853000040;São Paulo;0.261219;-1.028281;-0.586685;-0.87389;-0.708152
355030853000042;São Paulo;0.280666;-1.034011;-0.62612;-0.891405;-0.594423
355030853000043;São Paulo;0.281733;-1.056465;-0.53419;-0.873868;-0.589277
355030853000044;São Paulo;0.29761;-0.382764;-0.853511;-0.547346;-0.375623
355030853000047;São Paulo;0.254869;-1.298388;-0.54738;-1.035821;-0.779612
355030853000048;São Paulo;0.279369;-0.946358;-0.521915;-0.797964;-0.518603
355030853000051;São Paulo;0.243585;-1.274063;-0.298415;-0.932958;-0.817906
355030853000052;São Paulo;0.246553;-1.323927;-0.143298;-0.911156;-1.134006
355030853000053;São Paulo;0.323012;-0.714279;0.768918;-0.195725;-0.172692
355030853000054;São Paulo;0.29115;-0.870262;-0.273043;-0.661463;-0.391271
355030853000057;São Paulo;0.283907;-1.119184;-0.581769;-0.931293;-0.676693
355030853000058;São Paulo;0.268198;-1.295617;-0.548647;-1.034462;-0.757212
355030853000060;São Paulo;0.263088;-1.287656;-0.552751;-1.030719;-0.788067
355030853000062;São Paulo;0.239308;-1.572796;-0.416934;-1.168684;-1.033714
355030853000067;São Paulo;0.245166;-1.468199;-0.493341;-1.12737;-0.957457
355030853000068;São Paulo;0.249726;-1.020041;-0.510055;-0.84174;-0.82511
355030853000075;São Paulo;0.314693;-0.662399;-0.749657;-0.692906;-0.411562
355030853000082;São Paulo;0.288403;-1.158837;-0.430622;-0.904239;-0.532367
355030853000084;São Paulo;0.246143;-1.616633;-0.434881;-1.203469;-0.96715
355030853000085;São Paulo;0.295691;-0.81991;-0.482518;-0.701951;-0.431172
355030853000089;São Paulo;0.263544;-1.032315;-0.553008;-0.86474;-0.653508
355030853000090;São Paulo;0.3235;-0.102551;-0.573248;-0.267116;-0.105122
355030853000091;São Paulo;0.284373;-1.077071;-0.536912;-0.888221;-0.558866
355030853000092;São Paulo;0.269897;-1.066054;-0.570074;-0.89265;-0.631377
355030853000093;São Paulo;0.260609;-1.325139;-0.396452;-1.000452;-0.743601
355030853000095;São Paulo;0.228788;-1.528367;-0.252285;-1.082224;-1.274623
355030853000097;São Paulo;0.268278;-1.553277;0.945425;-0.679682;-0.738277
355030853000098;São Paulo;0.28;-0.832933;-0.401782;-0.682194;-0.490496
