NM_MUN;CD_MUN;CD_UF;indicador;dimensao;componente_ivs;n_setores;media_entre_setores;dp_entre_setores;p25;mediana;p75;razao_agregada
Espigão D'Oeste;1100098;11;pct_raca_pretpardind;Socioeconômica;True;36;0.609116;0.081971;0.547899;0.622626;0.673463;0.610200
Espigão D'Oeste;1100098;11;pct_dom_improv;Morfologia;False;33;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Espigão D'Oeste;1100098;11;pct_hab_precaria;Morfologia;False;36;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Espigão D'Oeste;1100098;11;pct_moradia_convencional;Morfologia;False;36;0.997696;0.005604;0.999196;1.000000;1.000000;0.998320
Espigão D'Oeste;1100098;11;pct_moradia_nao_convencional;Morfologia;False;36;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Espigão D'Oeste;1100098;11;pct_apartamento;Morfologia;False;31;0.023254;0.037840;0.000000;0.000000;0.035449;0.022810
Espigão D'Oeste;1100098;11;pct_casa;Morfologia;False;36;0.974451;0.044888;0.968706;0.994416;1.000000;0.975452
Espigão D'Oeste;1100098;11;pct_casa_vila_condominio;Morfologia;False;32;0.003622;0.015011;0.000000;0.000000;0.000000;0.003056
Espigão D'Oeste;1100098;11;pct_sem_agua_canalizada;Saneamento;False;36;0.004964;0.009509;0.000000;0.000000;0.005444;0.995349
Espigão D'Oeste;1100098;11;pct_agua_nao_encanada;Saneamento;False;32;0.000404;0.002286;0.000000;0.000000;0.000000;0.000435
Espigão D'Oeste;1100098;11;pct_agua_so_terreno;Saneamento;False;28;0.003056;0.008849;0.000000;0.000000;0.000000;0.003197
Espigão D'Oeste;1100098;11;pct_sem_banheiro;Saneamento;False;29;0.000672;0.003617;0.000000;0.000000;0.000000;0.000538
Espigão D'Oeste;1100098;11;pct_sem_banheiro_nem_sanitario;Saneamento;False;36;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Espigão D'Oeste;1100098;11;pct_resp_feminino;Socioeconômica;False;36;0.430492;0.097726;0.383798;0.431359;0.464086;0.433239
Espigão D'Oeste;1100098;11;pct_crianca_0a4;Demografia;False;36;0.073197;0.016536;0.062698;0.073479;0.080633;0.072907
Espigão D'Oeste;1100098;11;pct_pop_0a14;Demografia;False;36;0.215163;0.032935;0.191052;0.215222;0.241672;0.214246
Espigão D'Oeste;1100098;11;pct_idoso_60mais;Demografia;False;36;0.128873;0.043214;0.095196;0.123638;0.158953;0.125117
Espigão D'Oeste;1100098;11;iep_setor;Demografia;False;36;63.528643;29.329734;40.066005;60.099369;78.878066;58.398607
Espigão D'Oeste;1100098;11;rdi_setor;Demografia;False;36;20.038995;7.514965;14.307393;18.231784;25.318841;18.945437
Espigão D'Oeste;1100098;11;prop_70mais_entre_60mais;Demografia;False;36;42.441487;8.726883;37.399194;43.270945;47.822802;43.032787
Guajará-Mirim;1100106;11;pct_agua_inad;Saneamento;True;47;0.532178;0.261406;0.272852;0.553191;0.704203;0.539850
Guajará-Mirim;1100106;11;pct_esgoto_inad;Saneamento;True;47;0.589917;0.400676;0.155479;0.751592;0.977450;0.582456
Guajará-Mirim;1100106;11;pct_lixo_inad;Saneamento;True;47;0.092937;0.207428;0.000000;0.020339;0.069817;0.076190
Guajará-Mirim;1100106;11;razao_moradores;Socioeconômica;True;47;3.169712;0.326143;2.913376;3.147465;3.400777;3.152180
Guajará-Mirim;1100106;11;pct_analfab;Socioeconômica;True;46;0.048644;0.030350;0.026225;0.044695;0.062161;0.046279
Guajará-Mirim;1100106;11;renda_media;Socioeconômica;True;47;2340.325745;1086.651550;1554.580000;1980.870000;2792.630000;2340.325745
Guajará-Mirim;1100106;11;pct_raca_pretpardind;Socioeconômica;True;47;0.795558;0.067415;0.770508;0.801012;0.838908;0.798789
Guajará-Mirim;1100106;11;pct_dom_improv;Morfologia;False;37;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Guajará-Mirim;1100106;11;pct_hab_precaria;Morfologia;False;47;0.000780;0.003746;0.000000;0.000000;0.000000;0.000602
Guajará-Mirim;1100106;11;pct_moradia_convencional;Morfologia;False;47;0.996169;0.006168;0.993411;1.000000;1.000000;0.996792
Guajará-Mirim;1100106;11;pct_moradia_nao_convencional;Morfologia;False;47;0.000780;0.003746;0.000000;0.000000;0.000000;0.000602
Guajará-Mirim;1100106;11;pct_apartamento;Morfologia;False;40;0.024137;0.026338;0.000000;0.019335;0.036412;0.026883
Guajará-Mirim;1100106;11;pct_casa;Morfologia;False;47;0.953070;0.057564;0.941565;0.972603;0.986906;0.953083
Guajará-Mirim;1100106;11;pct_casa_vila_condominio;Morfologia;False;36;0.029449;0.054790;0.000000;0.007855;0.039420;0.026204
Guajará-Mirim;1100106;11;pct_sem_agua_canalizada;Saneamento;False;47;0.094615;0.116964;0.013921;0.042553;0.144272;0.902456
Guajará-Mirim;1100106;11;pct_agua_nao_encanada;Saneamento;False;36;0.045996;0.079520;0.000000;0.015626;0.042996;0.041688
Guajará-Mirim;1100106;11;pct_agua_so_terreno;Saneamento;False;41;0.064934;0.069355;0.010823;0.038278;0.112033;0.069542
Guajará-Mirim;1100106;11;pct_sem_banheiro;Saneamento;False;36;0.055077;0.086601;0.000000;0.019748;0.061560;0.051825
Guajará-Mirim;1100106;11;pct_sem_banheiro_nem_sanitario;Saneamento;False;35;0.002551;0.006826;0.000000;0.000000;0.000000;0.002648
Guajará-Mirim;1100106;11;pct_resp_feminino;Socioeconômica;False;47;0.536563;0.085135;0.482236;0.536697;0.602112;0.538308
Guajará-Mirim;1100106;11;pct_crianca_0a4;Demografia;False;47;0.082101;0.020945;0.068335;0.076923;0.098321;0.082380
Guajará-Mirim;1100106;11;pct_pop_0a14;Demografia;False;47;0.248264;0.049632;0.214079;0.240466;0.283605;0.249200
Guajará-Mirim;1100106;11;pct_idoso_60mais;Demografia;False;47;0.118340;0.045659;0.085776;0.119730;0.141151;0.114457
Guajará-Mirim;1100106;11;iep_setor;Demografia;False;47;53.146284;32.808812;31.646825;46.994536;65.723562;45.929789
Guajará-Mirim;1100106;11;rdi_setor;Demografia;False;47;18.764533;7.434463;13.944963;18.181818;22.201112;17.989339
Guajará-Mirim;1100106;11;prop_70mais_entre_60mais;Demografia;False;46;43.461509;9.221595;36.363242;42.461271;48.233471;42.536693
Jaru;1100114;11;pct_agua_inad;Saneamento;True;57;0.434296;0.237817;0.286307;0.415625;0.617100;0.424335
Jaru;1100114;11;pct_esgoto_inad;Saneamento;True;57;0.679778;0.314472;0.570866;0.786885;0.930876;0.667283
Jaru;1100114;11;pct_lixo_inad;Saneamento;True;57;0.014962;0.061263;0.000000;0.000000;0.000000;0.004426
Jaru;1100114;11;razao_moradores;Socioeconômica;True;57;2.627123;0.155280;2.524752;2.634259;2.715569;2.626263
Jaru;1100114;11;pct_analfab;Socioeconômica;True;54;0.072137;0.033211;0.049478;0.067905;0.092272;0.069870
Jaru;1100114;11;renda_media;Socioeconômica;True;57;2634.313509;1020.080040;1932.190000;2324.470000;3340.610000;2634.313509
Jaru;1100114;11;pct_raca_pretpardind;Socioeconômica;True;57;0.686478;0.065948;0.630435;0.700686;0.734545;0.689986
Jaru;1100114;11;pct_dom_improv;Morfologia;False;48;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Jaru;1100114;11;pct_hab_precaria;Morfologia;False;57;0.000216;0.001629;0.000000;0.000000;0.000000;0.000198
Jaru;1100114;11;pct_moradia_convencional;Morfologia;False;57;0.997999;0.003397;0.996610;1.000000;1.000000;0.998084
Jaru;1100114;11;pct_moradia_nao_convencional;Morfologia;False;57;0.000216;0.001629;0.000000;0.000000;0.000000;0.000198
Jaru;1100114;11;pct_apartamento;Morfologia;False;49;0.051374;0.058470;0.008086;0.033195;0.080378;0.050735
Jaru;1100114;11;pct_casa;Morfologia;False;57;0.949046;0.057387;0.934132;0.966805;0.986523;0.949997
Jaru;1100114;11;pct_casa_vila_condominio;Morfologia;False;50;0.005459;0.021658;0.000000;0.000000;0.000000;0.005261
Jaru;1100114;11;pct_sem_agua_canalizada;Saneamento;False;57;0.017307;0.077749;0.000000;0.003436;0.009259;0.978532
Jaru;1100114;11;pct_agua_nao_encanada;Saneamento;False;50;0.000765;0.003819;0.000000;0.000000;0.000000;0.000681
Jaru;1100114;11;pct_agua_so_terreno;Saneamento;False;39;0.020596;0.094025;0.000000;0.000000;0.009589;0.027541
Jaru;1100114;11;pct_sem_banheiro;Saneamento;False;44;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Jaru;1100114;11;pct_sem_banheiro_nem_sanitario;Saneamento;False;55;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Jaru;1100114;11;pct_resp_feminino;Socioeconômica;False;57;0.467422;0.102737;0.404878;0.450000;0.554113;0.473066
Jaru;1100114;11;pct_crianca_0a4;Demografia;False;56;0.072039;0.016062;0.061215;0.073245;0.081765;0.073265
Jaru;1100114;11;pct_pop_0a14;Demografia;False;57;0.209271;0.038796;0.188906;0.203747;0.225806;0.212715
Jaru;1100114;11;pct_idoso_60mais;Demografia;False;57;0.123556;0.044624;0.100173;0.125896;0.149635;0.120191
Jaru;1100114;11;iep_setor;Demografia;False;57;62.426049;29.085155;47.706422;60.000000;75.728155;56.503249
Jaru;1100114;11;rdi_setor;Demografia;False;57;18.842032;7.358561;14.875136;18.664047;23.046358;18.023891
Jaru;1100114;11;prop_70mais_entre_60mais;Demografia;False;56;43.439841;7.108762;40.144231;42.787795;47.324091;44.219109
Ji-Paraná;1100122;11;pct_agua_inad;Saneamento;True;175;0.343430;0.243036;0.165547;0.306250;0.470416;0.344419
Ji-Paraná;1100122;11;pct_esgoto_inad;Saneamento;True;175;0.601601;0.337800;0.245867;0.727273;0.900450;0.594540
Ji-Paraná;1100122;11;pct_lixo_inad;Saneamento;True;175;0.011464;0.055962;0.000000;0.000000;0.000000;0.006080
Ji-Paraná;1100122;11;razao_moradores;Socioeconômica;True;175;2.732711;0.218106;2.614202;2.745763;2.857426;2.733989
Ji-Paraná;1100122;11;pct_analfab;Socioeconômica;True;170;0.051906;0.029000;0.032616;0.049503;0.070527;0.053154
Ji-Paraná;1100122;11;renda_media;Socioeconômica;True;175;2807.442514;1163.054532;2060.100000;2555.060000;3147.410000;2807.442514
Ji-Paraná;1100122;11;pct_raca_pretpardind;Socioeconômica;True;175;0.659591;0.091215;0.604947;0.668693;0.720617;0.665690
Ji-Paraná;1100122;11;pct_dom_improv;Morfologia;False;163;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Ji-Paraná;1100122;11;pct_hab_precaria;Morfologia;False;175;0.000227;0.003000;0.000000;0.000000;0.000000;0.000121
Ji-Paraná;1100122;11;pct_moradia_convencional;Morfologia;False;175;0.997266;0.005771;0.995933;1.000000;1.000000;0.997796
Ji-Paraná;1100122;11;pct_moradia_nao_convencional;Morfologia;False;175;0.000227;0.003000;0.000000;0.000000;0.000000;0.000121
Ji-Paraná;1100122;11;pct_apartamento;Morfologia;False;152;0.075905;0.104311;0.000000;0.031965;0.101615;0.073126
Ji-Paraná;1100122;11;pct_casa;Morfologia;False;175;0.923001;0.105818;0.899339;0.966102;0.992536;0.924983
Ji-Paraná;1100122;11;pct_casa_vila_condominio;Morfologia;False;149;0.009791;0.039890;0.000000;0.000000;0.000000;0.009583
Ji-Paraná;1100122;11;pct_sem_agua_canalizada;Saneamento;False;175;0.013767;0.048024;0.000000;0.003322;0.011044;0.983916
Ji-Paraná;1100122;11;pct_agua_nao_encanada;Saneamento;False;134;0.007225;0.049501;0.000000;0.000000;0.000000;0.010408
Ji-Paraná;1100122;11;pct_agua_so_terreno;Saneamento;False;124;0.007155;0.020229;0.000000;0.000000;0.000000;0.007825
Ji-Paraná;1100122;11;pct_sem_banheiro;Saneamento;False;145;0.000470;0.002936;0.000000;0.000000;0.000000;0.000573
Ji-Paraná;1100122;11;pct_sem_banheiro_nem_sanitario;Saneamento;False;169;0.000103;0.001338;0.000000;0.000000;0.000000;0.000100
Ji-Paraná;1100122;11;pct_resp_feminino;Socioeconômica;False;175;0.474495;0.108759;0.399597;0.466102;0.561273;0.479164
Ji-Paraná;1100122;11;pct_crianca_0a4;Demografia;False;175;0.070841;0.019423;0.057452;0.070039;0.082406;0.071654
Ji-Paraná;1100122;11;pct_pop_0a14;Demografia;False;175;0.212027;0.045495;0.181909;0.209393;0.239880;0.214688
Ji-Paraná;1100122;11;pct_idoso_60mais;Demografia;False;175;0.124180;0.052765;0.085495;0.128906;0.157797;0.121843
Ji-Paraná;1100122;11;iep_setor;Demografia;False;175;65.667644;38.237355;36.389163;62.573099;86.680605;56.753525
Ji-Paraná;1100122;11;rdi_setor;Demografia;False;175;18.942611;8.509063;12.386364;19.230769;24.786415;18.366067
Ji-Paraná;1100122;11;prop_70mais_entre_60mais;Demografia;False;171;39.716286;7.138465;35.758377;39.534884;44.023810;40.087336
Machadinho D'Oeste;1100130;11;pct_agua_inad;Saneamento;True;30;0.331384;0.300645;0.123502;0.259697;0.339097;0.281653
Machadinho D'Oeste;1100130;11;pct_esgoto_inad;Saneamento;True;30;0.793564;0.338197;0.791459;0.974848;0.991805;0.836628
Machadinho D'Oeste;1100130;11;pct_lixo_inad;Saneamento;True;30;0.126683;0.268562;0.000000;0.000000;0.056155;0.083320
Machadinho D'Oeste;1100130;11;razao_moradores;Socioeconômica;True;30;2.780957;0.350477;2.581912;2.683053;2.863414;2.713306
Machadinho D'Oeste;1100130;11;pct_analfab;Socioeconômica;True;30;0.070062;0.042748;0.031269;0.068303;0.099409;0.069215
Machadinho D'Oeste;1100130;11;renda_media;Socioeconômica;True;30;2019.365333;751.650405;1548.287500;1856.180000;2297.562500;2019.365333
Machadinho D'Oeste;1100130;11;pct_raca_pretpardind;Socioeconômica;True;30;0.725309;0.086857;0.675212;0.736037;0.773362;0.724961
Machadinho D'Oeste;1100130;11;pct_dom_improv;Morfologia;False;24;0.001634;0.008005;0.000000;0.000000;0.000000;0.000781
Machadinho D'Oeste;1100130;11;pct_hab_precaria;Morfologia;False;30;0.001307;0.007160;0.000000;0.000000;0.000000;0.000653
Machadinho D'Oeste;1100130;11;pct_moradia_convencional;Morfologia;False;30;0.993562;0.007436;0.989411;0.995661;1.000000;0.994445
Machadinho D'Oeste;1100130;11;pct_moradia_nao_convencional;Morfologia;False;30;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Machadinho D'Oeste;1100130;11;pct_apartamento;Morfologia;False;25;0.034226;0.047553;0.000000;0.012853;0.042857;0.042392
Machadinho D'Oeste;1100130;11;pct_casa;Morfologia;False;30;0.956269;0.049873;0.923988;0.980897;0.994658;0.949845
Machadinho D'Oeste;1100130;11;pct_casa_vila_condominio;Morfologia;False;21;0.012531;0.023932;0.000000;0.000000;0.000000;0.010837
Machadinho D'Oeste;1100130;11;pct_sem_agua_canalizada;Saneamento;False;30;0.015808;0.029332;0.000000;0.001344;0.014603;0.985460
Machadinho D'Oeste;1100130;11;pct_agua_nao_encanada;Saneamento;False;24;0.004444;0.021773;0.000000;0.000000;0.000000;0.005882
Machadinho D'Oeste;1100130;11;pct_agua_so_terreno;Saneamento;False;25;0.008908;0.018244;0.000000;0.000000;0.010283;0.009138
Machadinho D'Oeste;1100130;11;pct_sem_banheiro;Saneamento;False;21;0.001983;0.006805;0.000000;0.000000;0.000000;0.001897
Machadinho D'Oeste;1100130;11;pct_sem_banheiro_nem_sanitario;Saneamento;False;28;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Machadinho D'Oeste;1100130;11;pct_resp_feminino;Socioeconômica;False;29;0.466415;0.119656;0.383621;0.453947;0.535545;0.448005
Machadinho D'Oeste;1100130;11;pct_crianca_0a4;Demografia;False;30;0.083132;0.016767;0.072420;0.079658;0.092828;0.081520
Machadinho D'Oeste;1100130;11;pct_pop_0a14;Demografia;False;30;0.244023;0.041641;0.222224;0.235371;0.270066;0.243477
Machadinho D'Oeste;1100130;11;pct_idoso_60mais;Demografia;False;30;0.109042;0.025850;0.085738;0.110086;0.128053;0.107491
Machadinho D'Oeste;1100130;11;iep_setor;Demografia;False;30;47.157383;19.595512;33.358488;43.889444;56.659475;44.148148
Machadinho D'Oeste;1100130;11;rdi_setor;Demografia;False;30;17.049117;4.533750;13.500050;16.507948;20.221878;16.566293
Machadinho D'Oeste;1100130;11;prop_70mais_entre_60mais;Demografia;False;29;41.374789;7.096852;36.585366;41.666667;46.666667;42.616508
Nova Brasilândia D'Oeste;1100148;11;pct_agua_inad;Saneamento;True;13;0.267533;0.122075;0.206349;0.267442;0.311419;0.264006
Nova Brasilândia D'Oeste;1100148;11;pct_esgoto_inad;Saneamento;True;13;0.685771;0.357747;0.577855;0.782101;0.991071;0.707283
Nova Brasilândia D'Oeste;1100148;11;pct_lixo_inad;Saneamento;True;13;0.011441;0.015541;0.000000;0.000000;0.026316;0.011204
Nova Brasilândia D'Oeste;1100148;11;razao_moradores;Socioeconômica;True;13;2.556095;0.077163;2.480263;2.569014;2.638298;2.557773
Nova Brasilândia D'Oeste;1100148;11;pct_analfab;Socioeconômica;True;13;0.096708;0.048008;0.067885;0.086580;0.109589;0.088295
Nova Brasilândia D'Oeste;1100148;11;renda_media;Socioeconômica;True;13;2050.846154;587.504891;1645.700000;2131.410000;2204.240000;2050.846154
Nova Brasilândia D'Oeste;1100148;11;pct_raca_pretpardind;Socioeconômica;True;13;0.657940;0.080988;0.644860;0.676535;0.716586;0.657956
Nova Brasilândia D'Oeste;1100148;11;pct_dom_improv;Morfologia;False;12;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Nova Brasilândia D'Oeste;1100148;11;pct_hab_precaria;Morfologia;False;13;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Nova Brasilândia D'Oeste;1100148;11;pct_moradia_convencional;Morfologia;False;13;0.996192;0.004099;0.994366;0.996540;1.000000;0.996148
Nova Brasilândia D'Oeste;1100148;11;pct_moradia_nao_convencional;Morfologia;False;13;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Nova Brasilândia D'Oeste;1100148;11;pct_apartamento;Morfologia;False;9;0.007556;0.009705;0.000000;0.000000;0.012422;0.008947
Nova Brasilândia D'Oeste;1100148;11;pct_casa;Morfologia;False;13;0.990961;0.010686;0.984472;0.994709;1.000000;0.990196
Nova Brasilândia D'Oeste;1100148;11;pct_casa_vila_condominio;Morfologia;False;11;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Nova Brasilândia D'Oeste;1100148;11;pct_sem_agua_canalizada;Saneamento;False;13;0.002868;0.005485;0.000000;0.000000;0.003891;0.997549
Nova Brasilândia D'Oeste;1100148;11;pct_agua_nao_encanada;Saneamento;False;10;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Nova Brasilândia D'Oeste;1100148;11;pct_agua_so_terreno;Saneamento;False;10;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Nova Brasilândia D'Oeste;1100148;11;pct_sem_banheiro;Saneamento;False;8;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Nova Brasilândia D'Oeste;1100148;11;pct_sem_banheiro_nem_sanitario;Saneamento;False;11;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Nova Brasilândia D'Oeste;1100148;11;pct_resp_feminino;Socioeconômica;False;13;0.549289;0.104486;0.462733;0.557746;0.590551;0.545486
Nova Brasilândia D'Oeste;1100148;11;pct_crianca_0a4;Demografia;False;13;0.070733;0.011116;0.063910;0.072368;0.074766;0.070461
Nova Brasilândia D'Oeste;1100148;11;pct_pop_0a14;Demografia;False;13;0.194485;0.012700;0.185664;0.193634;0.205044;0.195786
Nova Brasilândia D'Oeste;1100148;11;pct_idoso_60mais;Demografia;False;13;0.150013;0.018504;0.136182;0.143469;0.162791;0.147763
Nova Brasilândia D'Oeste;1100148;11;iep_setor;Demografia;False;13;77.852140;13.934427;65.979381;77.868852;84.931507;75.471698
Nova Brasilândia D'Oeste;1100148;11;rdi_setor;Demografia;False;13;22.931860;3.216912;20.647773;21.666667;24.705882;22.509379
Nova Brasilândia D'Oeste;1100148;11;prop_70mais_entre_60mais;Demografia;False;13;44.386142;7.096256;39.215686;44.897959;48.837209;44.537037
Ouro Preto do Oeste;1100155;11;pct_agua_inad;Saneamento;True;54;0.296169;0.199688;0.164956;0.262538;0.390763;0.284920
Ouro Preto do Oeste;1100155;11;pct_esgoto_inad;Saneamento;True;54;0.822750;0.210919;0.745875;0.897700;0.963254;0.818285
Ouro Preto do Oeste;1100155;11;pct_lixo_inad;Saneamento;True;54;0.037879;0.112799;0.000000;0.000000;0.013514;0.022714
Ouro Preto do Oeste;1100155;11;razao_moradores;Socioeconômica;True;54;2.583737;0.145940;2.509499;2.596680;2.679816;2.595193
Ouro Preto do Oeste;1100155;11;pct_analfab;Socioeconômica;True;54;0.070326;0.034851;0.042817;0.068653;0.091291;0.069030
Ouro Preto do Oeste;1100155;11;renda_media;Socioeconômica;True;54;2686.311667;1360.060824;1944.717500;2278.795000;3044.707500;2686.311667
Ouro Preto do Oeste;1100155;11;pct_raca_pretpardind;Socioeconômica;True;54;0.660726;0.089706;0.624394;0.662485;0.710607;0.661841
Ouro Preto do Oeste;1100155;11;pct_dom_improv;Morfologia;False;52;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
Ouro Preto do Oeste;1100155;11;pct_hab_precaria;Morfologia;False;54;0.000360;0.002648;0.000000;0.000000;0.000000;0.000471
Ouro Preto do Oeste;1100155;11;pct_moradia_convencional;Morfologia;False;54;0.997026;0.005629;0.995571;1.000000;1.000000;0.997078
Ouro Preto do Oeste;1100155;11;pct_moradia_nao_convencional;Morfologia;False;54;0.000360;0.002648;0.000000;0.000000;0.000000;0.000471
Ouro Preto do Oeste;1100155;11;pct_apartamento;Morfologia;False;42;0.020747;0.039435;0.000000;0.000000;0.023825;0.022053
Ouro Preto do Oeste;1100155;11;pct_casa;Morfologia;False;54;0.967947;0.041501;0.955488;0.980801;1.000000;0.967955
Ouro Preto do Oeste;1100155;11;pct_casa_vila_condominio;Morfologia;False;48;0.014561;0.023059;0.000000;0.000000;0.025522;0.013813
